0,-46.4555580288,112.3388221579,-24.9336785617,24.5008231338,10.706241997,20.5080901572,-2.5090209066,21.9661975213,-8.5360742131,13.9088779856,-0.9163212985,3.4375221285,-0.8182286559,2.088793034,-6.8779381623,4.4180305372,-12.061773789,-1.7706134475,4.076477852,0.2322297365,-1.1071629435,5.5362296481,4.1254909008,-3.2032204252,0.1442324856,1.6682465259,-2.2359265078,6.1040819661,-1.9418651465,-3.0614124559,-3.6089348627,1.2144914589,-2.4103082843,0.8614884963,-3.9591549154,-0.7353594653,-8.0028886536,-0.5046919696,-4.6133898984,-0.779949808,4.4049912597,8.7821173066,-0.7959569562,-5.6170357286,2.3530011211,2.4440990861,-5.3007873011,4.6600199943,-1.6817849724,1.5414832481,-4.6418692861,0.5990202655,4.5127569535,-1.0454874052,-2.1788215686,7.0231448633,-3.8563953387,-8.8334487706,1.1241410933,4.4438216622
0,-242.2572158117,120.2696764303,23.4202958087,2.4707620329,15.098492991,7.905947573,9.988663179,1.7535987693,11.2616940449,-9.2961733006,11.8415443652,-8.800082733,1.6336281257,1.8331204797,-7.0941538472,9.0047246208,-6.5147243127,-3.6354000545,0.6168047375,-0.8094612262,-6.1999745069,4.4722728682,-5.8551759632,9.1238853481,-10.165908247,10.0835664761,-8.1914315648,2.1334020823,-5.370622744,2.5311993855,-4.1324919717,2.2270104579,-5.1070921878,4.9739443462,-6.4132283367,1.9122648598,-4.9619700093,2.7832728504,-4.5242233623,3.4859223873,-4.1795977868,3.2092412526,-4.7095115586,1.8799984586,-4.7299644357,3.8139384918,-4.3006259621,3.7634985194,-3.4308637102,3.9906174498,-3.8747432449,3.7528596808,-2.9275934902,3.1415400668,-3.1297140276,2.8868433974,-3.6190498037,1.9151674754,-3.3333867964,1.7983668574
0,-277.5180907758,41.4858038525,8.2002275843,49.5728017819,9.5337252807,-21.8134511369,18.6671139504,4.1332106677,-29.3586872156,7.0725208946,0.9011010172,-21.7262498755,-6.1059791568,3.1189335324,-5.0921461971,9.6859846294,-0.9680506459,11.360697009,5.2184030844,16.8094175828,7.1599798295,10.2701948283,3.8048789422,0.2623551962,-6.3927649785,-2.965870656,-0.9659029073,-1.0733552294,-8.2098576122,-8.0017870091,-9.5037993015,-2.8846424691,2.8616588243,0.2969042755,-8.6168811122,3.7540108903,2.9132986317,0.1007486912,-4.6686700134,3.8088885954,-0.5021813797,7.8574887949,1.7077783504,-0.1483516422,-0.1930514044,3.0032605188,-5.3870747436,-0.2351375001,3.004711062,-2.3531851326,-5.3128657653,0.0570093223,2.8457570537,-1.8303462679,-1.5968860329,-2.3500126676,-6.6213802096,-4.9156551432,2.2462777434,0.6156963239
0,-159.5642825486,120.6996752947,-51.7176287326,12.0552845958,4.0796129904,0.6231599863,7.8132316522,17.9711338542,-12.8598462443,11.3779830324,-0.1944610736,-9.9295791678,-8.3441045528,5.4599707454,4.1983864993,12.8476930003,7.1992608129,10.6199081135,2.5536604795,3.5228695361,-9.2659477312,-12.0259757373,-10.7066075319,4.74227739,5.4114183185,-4.5349441908,-11.4467150142,13.6433802776,18.7035952247,1.8319317763,-25.3912673551,-13.140877348,8.7688252462,17.7839567727,6.3507633358,5.9309522568,-4.689235858,-17.1979238919,-20.8717591822,12.7352205802,21.8899348311,3.9382857965,-7.7908045076,5.904790779,-2.3158310106,-9.0595475388,-3.6141139097,-3.5878728772,-6.9214199511,6.1678185643,11.2857548869,2.4178199192,-7.9077130413,0.1603397903,2.9940213326,1.7018239878,2.5298586795,5.4423454004,-3.4937754756,2.6675863666
0,-406.361350776,156.8356592612,57.4764914264,54.4479645874,24.5575050503,35.6328279951,10.5638541804,21.5419283404,4.6304837601,9.6331115866,4.5927361024,5.1135258531,0.3363484332,4.3615677671,-6.5817969088,-0.1085138622,-5.2171871492,-1.4393842317,-2.0810434982,-4.9784519005,-10.5613414083,-6.6800863676,-8.7382296714,-6.7217464153,-7.8473197022,-1.9828267892,-3.5541263024,1.945011622,0.0175524126,5.990469473,2.4082334265,4.0912463292,2.0222964679,1.9716445173,0.3037782696,0.0742292465,-1.2836648755,-0.0658444144,-4.4206920318,1.3498854834,-4.9414666089,-4.876678223,-0.6235712972,-0.7352421118,-2.7487659731,-2.8648917784,-4.5707912443,1.1917326957,-2.1842253337,0.9928751951,-4.8872184192,-1.3120498805,-0.6583500009,-2.1220669963,-1.5171366476,-2.2470503925,-0.3360650984,-1.6837562783,0.787005752,-0.1052584433
0,-84.8817086978,116.1614703885,-24.5608920249,9.0860402053,6.3140848054,3.412743696,4.6077383925,4.3155373382,-0.7193824319,11.3084148591,-8.5699803322,1.3216160873,-8.8608722843,4.2230752035,4.8576357844,5.9096652505,-6.5540822538,5.5356862466,-1.9971082943,3.7759050652,-2.4833480919,2.8717880715,-8.568144377,-2.5486577164,-5.4869328554,1.319931186,-6.6310439917,1.807680964,-6.5679966603,2.1117345308,-4.236080503,-1.7855060137,-1.964877389,0.1583971093,-1.4998072731,-0.2370364861,-6.2413157861,1.5372192217,-3.047305348,-0.565021585,-6.924759396,-1.9020018171,-0.7662627557,1.0374543386,-1.4506249985,0.183030171,-0.7994441127,3.1010535788,-2.1739251046,2.0188545362,-4.1442135527,-0.5586436895,-3.7129438272,1.0434279587,-0.9622538847,-0.9744594669,-2.5491482233,-2.9688314057,-2.5812037347,-0.8611234561
0,-413.1379043346,72.6339809725,2.1189369414,34.6635361437,1.8595833189,-3.7990438939,-3.9710164449,1.3290922652,2.5384886795,6.4270887245,11.7567222593,19.7410855473,-2.1353441191,4.3343588806,3.1153992923,2.1105949585,-3.3824426523,1.1266925099,-1.4208390373,2.2285549998,7.4162858482,-0.1328595967,4.4283187406,3.9893870505,1.9748509848,6.6212877103,4.4902727238,6.5222491624,1.9328691065,3.3079013034,1.9883886534,1.7928090725,0.0274264092,0.1184616159,-1.2002375231,4.6685353966,-1.3294511884,2.4960963711,0.4030332076,2.1038905312,-0.6077563693,1.1144991682,0.0470112772,0.2726489169,-1.7507774891,2.0960973821,-0.5281673974,1.369958245,0.8253330285,2.7905426149,1.2388908106,2.1632329006,0.442784946,1.849437948,1.8142717146,2.0790328595,1.4117991044,2.9177147826,2.17215837,1.549823478
0,-313.121519588,131.3528091665,1.3338858635,25.3626193111,-0.2915894735,9.087967274,1.4621190628,2.4017212941,-2.5632430463,-1.3234548091,-6.6243680257,-0.743895957,-6.1241619385,-1.5098608629,-0.623327284,6.4909065137,1.8518596124,4.2027632263,-2.4278651937,-0.2418955674,1.3096796651,7.8849372786,6.5759654735,6.8179838993,1.7568766074,1.8219436548,-2.5920062969,1.1695280954,-1.0541595934,1.8412846123,-0.7020582619,3.3638577037,-3.1564847712,7.0421763837,6.4598567318,5.196966057,3.3719713619,3.3304993898,-5.3820168103,-1.8552671915,-1.5665966599,1.4519498569,0.6232463627,4.2538598261,3.3039285143,2.2288005036,3.6330054717,2.4824744124,-4.7885193846,-0.7338488621,5.475820159,7.0145786591,1.3760364278,4.1484368232,1.9532259942,-0.1026579586,0.9425969237,4.892221083,3.0356370045,2.3956048557
0,-151.9038396951,117.9756411067,-42.1844211467,18.1742209127,9.7667116447,0.1703493139,7.7971469992,17.109791376,-12.591303085,10.4711805689,0.1059145382,-5.2004239791,-4.3064315258,5.5911120192,1.4140065724,9.1080727689,5.3878922865,9.6454099822,0.6500389641,3.7430672431,-10.7606075125,-12.6698956504,-7.9227872345,8.8110411043,5.0475643937,-4.9400354803,-10.0519433103,14.2658208603,13.4190847479,-0.0290229981,-26.9650365925,-14.0370486799,11.6317647113,17.2837870492,2.1702831257,6.3383433737,0.0740315137,-16.3084266916,-21.9350127405,11.5064346329,17.7473046729,2.550529967,-7.6858561749,4.2064495487,-3.1119066197,-10.6397561096,-6.2536930077,-0.11978471,-7.0259629276,4.0227963606,10.7008179225,2.9091923577,-6.6334018897,1.8938751307,3.9566366874,2.4465834659,4.2167868693,7.1262038211,-1.6212866888,4.9149280023
0,-411.4774541194,154.7701341605,61.3736378331,55.8776599809,25.4267116721,37.6797668242,10.7099500361,21.0097582888,4.5864564566,9.10819141,3.313113558,3.9400762212,1.8085180538,4.4358125932,-6.7046569402,1.1784466259,-6.3102330831,-0.3392430481,-2.1618614071,-4.7429378748,-11.882305736,-7.8215132211,-9.5294600956,-7.1161037462,-8.3341181824,-2.0422595978,-3.0065092219,2.0748759373,-0.6485137425,6.3517837715,2.9636733249,5.0848255682,3.2288826568,1.8207480536,0.1580344156,0.7248668301,-2.3853319488,-0.1883511458,-4.4747467386,1.6850222324,-4.6472339304,-5.4575594312,-0.5088289104,-1.4934254606,-3.7531181646,-2.5868916001,-4.2625790752,1.379132372,-2.0734422992,0.3469832959,-4.4839161424,-1.3222482055,-0.2974691059,-2.5979545225,-1.9071412605,-2.0130280565,-0.6881530103,-0.4342478226,0.9715301429,-0.3469475454
