-146.1730347932,67.6198493697,2.0126886597,25.6765863857,-13.9220593409,14.9895945134,-5.8184217529,7.4516939852,0.3890244569,-1.1576888748,-9.5456569662,1.3461208426,0.4530256779,11.7362628529,-0.1714141067,4.384163905,-10.6381725711,-1.1748764225,-12.9862212895,7.1361900658,-4.1109393938,1.791970047,0.9506207952,0.4389133843,-1.7202343268,1.3254759876,-4.1381814149,1.9241886488,-2.6190478221,3.8990120515,-4.42788862,3.0117329255,-5.4650028121,-0.3928274632,-8.6165210089,5.4371740732,-3.852508976,3.2261755447,-1.6196948269,0.8509386935,-3.0508642227,1.326127085,0.2399462872,5.3451055827,-0.6063237508,1.6671992218,-2.1030273015,1.0718311183,-4.1280566442,1.6629211215,-0.1083252779,0.919213828,-2.6276456201,-0.9439576396,-1.3670314844,0.3673276174,-1.8063713055,0.5892448455,-1.5070676258,0.6185263725
-223.3732656041,115.3455143063,29.0177424724,2.336005834,6.872900202,6.2486183648,7.698127501,-1.3987172609,13.3723047909,-9.9170673631,14.8122879549,-5.5921734956,2.4250941879,3.4811355611,-5.6023232346,8.1559135238,-3.139925976,-3.3855116953,-0.1348748558,0.2340004524,-5.2353149558,3.8524612735,-6.9429064949,5.9519450324,-12.4393630173,6.4852936655,-7.7771531522,1.9826675919,-5.5604034875,1.631785916,-5.5677525756,2.7556305959,-5.0615726303,4.5049862318,-6.0802535039,3.0202774642,-4.6878199761,2.5005157234,-4.5384162482,3.8532381924,-3.6877667898,3.8869836956,-4.4650910139,3.2645082751,-4.4714052092,4.3780856871,-4.4814692097,3.4520595662,-3.2611082246,3.0045356963,-4.7349151519,2.755269788,-3.6604224902,3.552836929,-2.9856403921,4.2285543304,-4.4123335257,1.6489612367,-2.7057611341,2.2685062151
-428.2959155784,125.7524229332,-23.5097897158,-1.2643418755,6.0872545855,6.7995776953,15.6084254751,14.0569832905,-3.6873429079,5.7033538222,-4.3051528614,-13.0592433759,-8.2888997084,-4.6939264201,-9.1914139241,-3.8689381755,-4.5036841812,-2.9619380924,-1.8640117242,-6.3135705887,-3.6713937916,-1.9450125424,-2.4393701816,-1.4705077861,-3.1191033852,-2.3603720966,-1.8196504243,-1.3720904455,-3.4749804572,-2.3681551826,-3.0816998814,-2.8615827682,-4.4477511018,-3.7283995832,-3.161592219,-2.4183277828,-2.8538834601,-3.0366120956,-0.9002911256,-2.811441838,-3.5656105734,-1.4980834962,-1.5989819636,-2.9503939408,-2.2983248926,-1.268703491,-1.1602737529,-1.8333782316,-2.2072461339,-1.0874667303,-1.1206813208,-0.535660352,-1.225443824,-0.5868215394,0.1491957674,-1.1111257665,-1.2901893744,-0.7007148648,-0.4659810149,-0.1729558391
-308.3973116523,62.1113195794,-35.6567249648,-8.4542642844,-4.0408724629,21.2380178269,12.348238031,0.8570856501,-7.2143200775,16.4238725562,16.1694814103,1.6869028527,-22.5903833484,-2.0274238345,12.9956914071,-2.7634082073,2.5832716512,6.0660536596,-7.3136534434,1.0647536759,-1.3034629488,-8.7966553916,-1.3189150498,-4.3221223511,-3.6339837587,1.4365821963,-8.4756836562,-3.2172447744,-8.4838427781,-1.3050647546,-7.2008809863,-3.8982057027,-1.6429551869,-1.9039866624,-3.209419501,-1.2922196694,-6.4569062701,-2.9541478333,0.278228722,-3.7850947029,-0.9749843764,-1.1201265819,-1.1063859957,0.813659354,-3.6226821523,-0.8919721864,-1.5749640326,-0.1636031793,1.4417950749,-2.4187393412,-1.0666244266,1.8844396689,-1.7179365068,0.2476567628,1.3999568286,1.5142814737,2.0710757037,3.1294105463,1.1041036337,0.0062187669
-465.7213666881,175.1271560471,-31.5812504095,10.5636935421,-3.478366878,7.6181448856,5.3033980054,-4.7941323803,5.4161892361,10.9261756246,8.8956574159,11.3520348185,1.1492578595,6.2696735624,3.7775652773,4.861113389,3.5186739912,0.3035638915,-4.3179683257,12.6282759619,2.1659068296,5.7456117288,1.044031641,3.484313812,4.782015425,5.0893155578,-4.6641308594,1.3776184969,-1.1477108374,4.8230584421,-4.6085595987,-4.3813241379,1.0262040696,4.3447798336,-2.8025200792,0.9489657082,-1.2864329412,3.144926861,0.8621343264,0.4548033375,-0.4779532693,0.6792611883,-1.963598177,0.2169891786,-3.2334477287,-2.0937562042,-2.2623409483,-1.2578871041,-2.8165507442,-2.4445159785,-0.9933716485,-0.6376160671,-2.331810089,-1.2416050177,-1.7109889607,0.2140337452,-0.252250388,-1.0514554756,-1.7172535618,-0.9855829095
-402.4581312223,92.2208198393,19.3559458953,-12.8512016171,-6.1190358414,2.5970195364,-14.9040998635,-8.0323979583,-9.582649553,-5.8857252143,0.6796319862,-5.5720495503,1.5270234607,0.7911523593,0.7791152351,5.8358994126,3.1044368603,3.2408486705,-4.3013557494,-3.573031068,-2.1262687587,-2.7715109898,-3.755937635,-5.378706923,-2.2754385165,-1.9463092313,-3.4688773224,0.7220062626,-1.2257690397,0.4455556307,-1.3525147691,-0.4687853351,-3.2579473089,0.1393682131,-2.5236936222,-2.4650440422,-3.6219747921,-0.9914975604,-3.000790516,-2.3460829066,-0.4739568337,-2.8295609914,-2.1647400686,-1.4800023636,-2.2293253149,-2.6863339825,-1.7908453551,-1.769934993,-2.5256801461,-2.379589965,-2.6014025496,-2.6026399162,-2.7425363682,-1.2743058717,-0.9237509052,-1.3127966006,-1.8089468137,-2.2374161402,-2.2174660192,-1.8625118334
-373.9614094675,105.2596600351,23.8568070276,21.3089878924,4.1302414088,9.9049988362,-4.249195148,-2.2163868575,-8.0452900502,3.1751976676,-1.5992120105,5.0559994188,-0.8782629123,8.7354367651,7.6967549865,14.486768786,4.4653716334,5.8452570092,-4.2624231008,-0.6068740064,-5.7177702398,-1.5504365602,-7.576243644,-3.1595677048,-9.1294997279,-2.3048972847,-2.4718415983,5.6111750101,0.2174284576,3.2171653384,-3.4317571516,-0.7755280412,-4.8989336461,-0.6724877242,-2.8749724587,2.9035227578,-0.6073221527,2.2910423999,-3.0985706391,0.5281364402,-1.6581032648,3.0484135084,-0.2693590359,1.9198736465,-2.7797057839,0.286834749,-2.0679470436,1.2368319145,-3.2027576195,-1.1381139454,-3.0717677903,-0.3691034486,-3.1120625218,0.3217446051,-1.7174955115,1.085907142,-0.5297374418,0.748204712,-1.8012284248,0.195389964
-162.5617101199,258.1812461663,-106.3941266925,7.2844933723,30.4949290397,-57.0270916031,4.8314489847,6.0042594891,-31.3076872877,9.992682714,-6.6707180058,-24.6633615644,7.4217884354,-12.1516672344,-16.154834518,7.1610338201,-17.2656443832,-11.4364278761,10.2171922386,-16.4244744663,-13.0458959778,4.795515252,-10.8154885845,-1.2928135557,8.5418980391,-9.4308977555,-4.2054567652,3.5319081169,-2.5429263413,1.4500370684,-2.5080672843,-1.686388305,9.9468027143,-2.1280947293,-6.4630499472,7.4412695726,-3.995796544,-13.8938173283,-1.1055871675,3.1749236836,3.9692429774,2.9708865086,-4.616694927,-1.228014725,0.4188770333,-6.2999542321,-3.6535862392,-0.7120382121,1.8053968781,7.7048357721,-2.2198776297,-9.2208995997,2.6707405694,4.1530559245,-0.2624385843,4.5099633891,3.4838035753,-0.3085996178,-0.6199265315,-3.9236371259
-185.3224731146,117.8807335021,-30.1254463591,0.5425358994,-2.2676320055,-2.0517604317,-9.4874267772,-2.7825426537,-13.2221984911,-2.0552850432,-9.5737337351,-2.1277098467,-9.0773009787,-3.5190992321,-11.2463286292,-3.7526709662,-11.5344987013,-7.4121741795,-11.0207828609,-5.2243202125,-10.4184731422,-6.1209867093,-9.5911787249,-6.4213966512,-10.3614337564,-3.7323372638,-7.9874685522,-4.0997445605,-8.358009903,-4.5380273643,-6.4245324605,-4.0211942408,-7.5993974187,-3.2290302421,-7.9683783616,-2.5659636981,-6.8574158418,-2.8580237413,-6.3183598712,-1.3526357015,-4.3309810467,-1.7915664158,-5.0519200825,-2.1257435072,-5.630982343,-1.7687185741,-4.3485343011,-1.4016823144,-3.8039182317,-1.4779672103,-3.7870512692,0.6982057116,-2.0851895394,-0.6566360124,-3.2350327835,-0.3025341393,-2.1329303653,-0.4961234518,-2.3589905208,-0.186984112
-179.9786747878,-52.0173898653,29.5522726628,17.9949294356,20.0512776221,9.4314738122,12.7427757557,1.0260944055,1.6058028801,12.587975997,-3.0942405656,7.2836423935,-2.6708813338,4.10617232,0.8658894304,1.9904783909,-1.3989489757,3.2501309873,-3.5629160455,5.1679478356,-3.4611202756,2.4813276792,-1.3079432284,2.9549190548,-1.1813709042,3.3406794017,-4.1412496695,5.1895237303,-2.4872782968,0.7974182154,0.2875336196,1.3376629793,-2.8427564957,3.9105016816,-2.9522287778,3.1855196039,-0.9963994131,0.2206395641,-0.2959990791,1.4258711685,-3.286617223,2.432759402,-1.7460246931,2.1745884923,-1.4495105153,1.8305723431,-0.6895236595,1.0788125948,-0.542397982,2.6442145197,-1.368611612,1.2710901944,-1.4251803731,0.3895698063,0.4732661833,1.0894355451,-1.9550300323,2.0706511231,-0.4062350996,1.4586597582
-185.56488795,127.8428104293,-12.865157021,7.2183543496,-9.9107762982,1.7594320016,-11.3264908246,8.0607711999,-11.6823775786,0.8381886229,-17.3994098784,-6.7069509402,-10.7615970362,-4.2617832345,-7.9106102625,-0.0043527056,-6.2126946803,-3.4010500572,-6.763950915,-2.5633304583,-3.7865437582,0.0299236846,-4.6740708759,-1.6541900303,-8.4847921245,-2.2179586885,-7.1905565864,-2.4698280163,-7.7106661697,-1.2797157997,-6.1596247398,-2.8285199908,-4.3414070144,-1.5832186315,-4.2127763298,-0.9612097014,-4.7438284499,-0.4913625762,-3.7171583662,-2.8558802225,-4.9264422456,0.9951247275,-4.1593853581,-2.5136225634,-6.3035049717,-0.1249334443,-2.1873350703,0.004236951,-4.1672472118,0.1005402438,-4.0618599574,-0.7670704044,-1.564476317,-0.01552133,-3.4322668939,-0.9217590167,-3.7473871207,-1.8790946816,-1.8859622589,-0.3501103314
-304.8372110769,81.4236696677,-39.3155725843,11.7487345459,-16.2553133734,0.0479070922,-14.6618243949,-5.2841750198,-12.193657327,-4.311485701,-17.491710126,-5.3472568008,-15.517392551,-5.1893028305,-9.2476315163,-3.8766383658,-10.1129254118,-3.510395624,-12.9855994619,-7.0681122066,-12.0828973017,-5.8546302345,-13.3018341109,-7.4145766525,-10.4569767158,-3.8727755378,-9.6306507771,-3.0161663629,-7.2893255025,-1.7311507807,-6.3590701259,-2.434872425,-7.1614398351,-2.0944260015,-7.7255465626,-2.8854978591,-5.036845116,-1.0231963786,-5.6085664698,0.6073470294,-4.1972282642,-1.717216178,-4.1604519087,-0.1177689764,-4.9590968798,-0.3053396475,-2.9638935071,-0.6617448442,-3.8805133436,-0.2331392114,-2.89151638,-0.8488748338,-2.5815320489,0.9100337533,-1.3164457222,0.9080105735,-1.3911786858,0.7187948177,-1.1883724598,0.4410905634
-93.487782749,34.9686820087,-12.0602255932,37.0107330146,-7.337538517,30.4908559515,-10.6520879819,23.5304826139,-9.0681615845,15.2719825711,3.3143526902,18.9764183151,-4.4159503833,10.7270718419,-3.0496140253,5.6962153782,-4.7098261672,3.5550891231,-3.5435202422,-0.3535115152,2.6188302593,1.0583908551,-3.2018815824,0.7643145599,-6.6160121208,3.4871059089,-3.6222259012,1.5606262962,-4.5158438249,0.8093296792,-6.0097217887,1.2658670305,-3.1834907281,2.6687047561,-1.6300767928,3.8643866365,-2.7353716378,3.6957026891,-1.2965373987,3.5987190877,-2.8833761275,-4.4064682179,-4.456598709,-2.8347390171,-6.7516668451,-0.5142544897,-4.4226005861,-2.4651576755,-0.144087386,-0.8517896574,-2.2459175897,-0.2152326063,-3.8252302555,3.2047105873,-3.9269737273,1.6721550954,-3.0147033065,-2.6911743638,-4.9420128527,-0.9519489471
-154.038633681,177.2271603744,12.1413550075,23.4875926711,-0.3978830429,15.750726898,8.862905225,10.2741754812,6.7628337235,3.1296035465,5.9325948799,7.4733622953,-5.3197920259,4.6922425011,-1.6176799987,4.1343679653,4.4975141211,8.7537712184,1.9145957074,2.9328935214,2.5530567253,2.8833187156,-1.5430174068,-3.6086910252,-1.1632402926,-3.0301880432,-2.0281362021,-2.8106252688,-2.0461312547,-1.3660759644,-0.9718176501,-0.7599397926,-0.0271159191,-0.1484386728,-1.2768348104,0.399396786,0.3080217281,0.3233366172,-2.9953121989,-0.4563722231,-1.6494051997,-1.2537665304,-1.3759529288,-1.5905935483,-3.4894468358,0.5860729039,-1.8725439725,0.4381349024,-1.1451541878,-0.7374672045,-0.5212565584,-0.0679400703,-0.8125649993,-1.9739124062,-0.8955685646,-1.2705200404,-0.9496748917,-1.8973903184,-1.0590902449,-1.204591544
-369.2321250229,151.7257377847,-21.401768719,8.7504580493,-10.2628722604,29.4509535214,18.6900873046,22.5859537481,-8.9866955717,4.5489625986,0.3453720931,8.6257527866,-9.480209568,-0.7479522386,-4.2201313656,9.0294587661,-4.2498131839,3.5138663535,-0.3166971659,3.0207335284,-5.0960194528,0.0292338261,-1.7838633012,-0.6676288196,-0.0789612366,4.3906973254,-3.1397141945,0.1731834288,0.1912975806,0.8567436615,-6.843118034,-0.2288864394,-3.5514556446,-0.3574921038,-3.9075805382,-0.3834255299,-1.7524968762,-0.3177478812,-1.5413940362,-2.0435524075,-1.6875822748,0.0732442247,-1.0791475952,0.0060295132,-1.8374487345,1.6263999598,-1.1979095608,0.7909910584,-1.3851548682,0.0068507802,-0.6792218725,0.4418109794,-0.9644873004,2.0765098653,-1.4498283055,3.7408074596,-1.4062128147,1.6913005274,-1.7302004928,2.8367769376
-408.6276055396,158.1921855156,61.561935993,55.8737750556,26.3122705161,36.0529821931,9.6097168995,19.7347271359,2.6618883571,8.3741235966,2.9705252158,4.0906547887,0.7282318666,2.6675890929,-7.228070053,-0.6060576658,-5.0743669403,-1.369059518,-1.7329392929,-4.8240642966,-9.4379451713,-6.827688444,-7.8304733256,-6.4500951114,-8.0444849132,-2.243181596,-2.8529666341,2.6025517719,1.3547792609,5.7412978576,2.1036061136,4.6436919348,2.1790165762,1.5978762492,0.5696507305,-0.9491341841,-1.5577545096,-1.1608031781,-3.5078230081,2.0803691531,-4.9401155904,-5.0305041258,-0.4813035418,-0.8493776283,-2.5592082384,-2.6630031175,-4.1480112856,0.2324469425,-2.5758582782,0.5951744034,-5.1572255381,-1.7613226893,-0.4070674686,-2.100437933,-1.5892019406,-2.8740125757,-1.0595549929,-1.1340713795,1.2094892566,0.1126048222
-159.3878951662,121.1720308718,-3.583338808,19.3561564576,9.3485742994,4.9571772034,3.4949556827,3.1670121843,-2.4432090064,8.7320350852,-5.9850597899,6.6423510428,-3.6152348892,0.7922467185,-2.8222085485,2.6241672274,-5.2868576102,-0.5220902347,-5.425164499,-1.4819385545,-6.8469252,-2.1607793967,-10.0674667053,-2.838286881,-5.7615161018,0.8410800749,-0.5010940459,7.6490898636,0.3378779285,2.6992445239,-7.8664871451,-3.5196157043,-0.7080435675,3.2356087238,-0.3152509318,2.9255866174,-3.6841424636,-0.6299002085,-2.0848624717,0.9699173327,-1.6364243444,4.2671764155,-1.1993007404,1.0207940373,-1.762203885,3.6928192761,0.129846417,3.8838509003,-3.5681290395,-1.4007022856,-3.679305215,0.2363212781,-0.4370872454,2.5720385765,-0.706964612,1.9673103163,-1.4700039862,-0.4365425407,-1.1700616686,0.6514485375
-194.6427244549,85.0565712595,-25.3329653386,13.8336490243,-11.652260332,13.2000645252,10.1150843153,-1.0947972413,9.7517449818,2.7264711893,1.857161127,7.8199778934,9.1053127172,10.5127481347,10.6945558183,14.3289462783,4.2334318397,9.6185234125,2.4424748602,6.5063808388,-1.4756826498,5.5422142522,2.8508380858,8.378973073,3.1590219926,5.2874754631,6.3728843439,8.8892723709,2.6594150595,5.2337542762,3.0364927,4.1069796469,0.3529194707,3.8564648373,2.0865012868,0.617107245,0.3793953238,4.2102621416,1.6692077297,1.972516863,2.2832185297,2.5771125885,-1.1910236337,1.7109948167,0.3664742217,0.7216865481,0.4866795208,3.6602760713,1.3939001001,1.7238433608,0.739124104,2.2085267822,0.7696530944,1.6743984492,-0.0284330988,1.107328745,1.300605879,0.6160413919,0.4550507728,1.3730438645
-93.0134502825,35.2204670373,-10.8852272779,33.9144061017,-8.2312624936,29.0623073732,-12.3627704082,24.0250726983,-9.9791790679,14.5006365543,4.3829048272,20.2871751524,-2.8185301456,10.8896776251,-4.8037609674,5.2560773114,-4.0038995785,4.0530895839,-1.7444328914,-1.9516543711,0.5777618595,1.9065163651,-2.9784225857,-0.7869065242,-5.861159184,4.0873138802,-3.1887006238,2.056115773,-3.4361299013,2.099678021,-6.6819134042,1.9663598037,-1.1027190469,2.6064632364,-3.3121452848,3.0121664323,-3.0091404911,4.2388022713,-2.4526688482,1.3828649629,-3.4619763994,-4.4391981582,-4.6932011576,-2.8129817039,-5.9438913031,-0.2190451586,-2.2178674599,-1.6931215716,0.1973312473,-0.7352151081,-0.5215184672,0.6213480285,-3.7238455556,2.6559250121,-5.4974211807,1.9365118766,-2.7696073147,-1.3626012432,-4.277004788,-1.1974030722
-404.1609842819,150.2516094456,-4.6738811852,-20.485957056,-12.9680266676,4.7156539973,6.8293378038,14.3192634263,-4.4020733998,5.3934871801,2.350395254,14.3595583974,-1.5858368089,14.5146622359,5.9187067912,4.1428092047,-2.0872594576,-1.4419672206,-7.6465734851,1.277176431,-0.2313636756,3.3867636682,-1.0432313742,6.6785439534,0.635530295,3.5195372383,-0.5407807126,3.5437307367,-3.6136229219,3.4151486228,-2.8135654728,1.8770986933,1.4315896458,0.8023027959,-0.6357762571,3.3653708993,2.7064937068,2.9001308341,1.7608127724,1.5491251564,0.2507347751,1.3056776633,0.845225667,1.6430890897,-0.7312236433,2.4645302652,0.0847691292,-0.0745864139,-1.4514700264,-0.9437877145,-1.6806534328,-1.5159151595,-1.5325931237,-1.2112330137,-1.8942088704,-0.6249840216,-1.8352758567,-0.8382787187,-2.1101346953,-0.7686797351
-111.9440379603,114.566306287,-14.4503202904,7.8092657582,-11.1473420428,0.8377570634,-10.0029369945,6.2947415359,-11.9421099659,0.1881423339,-16.3790322461,-7.6423070134,-11.2560648441,-4.4305261421,-9.4642230372,-0.3573562254,-7.7974345185,-2.5224730708,-7.161817131,-1.5590333372,-4.1960437743,-0.2340295951,-4.8950555212,-1.6759785762,-7.8116583511,-2.0865538969,-6.813951357,-2.4131986166,-7.2091939805,-1.1961178969,-5.4284874643,-1.882241354,-4.2431575949,-1.3345157429,-4.5994113271,-0.9279949221,-5.1964475369,-0.2655434892,-3.6273196047,-1.9345110659,-5.1130581785,0.8538378471,-4.0349651543,-1.7043643267,-5.7984410061,0.124480111,-1.3375369115,0.4414259871,-4.063138578,-0.2926951528,-3.8117532897,-0.0434537183,-1.3946333871,0.2299303082,-4.2431439475,-0.7150611933,-3.3843794798,-1.4411701055,-1.7144853291,-0.2419342122
